concept_code,target_concept_code,concept_tier,target_tier,n11,n10,n01,n00,support_both,odds_ratio,log_odds_ratio,phi,p_target_given_code,p_target_given_no_code,n_code_before_target_final,n_target_before_code_final
30082-Race-1,30103-conditionsrisks-14,0,2,45,360,64,314,0.05747126436781609,0.6154135621283962,-0.48546077842933066,-0.08401582479470335,0.1111111111111111,0.1693121693121693,45,0
30082-Race-1,30103-conditionsrisks-15,0,2,0,405,2,376,0.0,0.18569667077681873,-1.6836407387496197,-0.052380675235255754,0.0,0.005291005291005291,405,2
30082-Race-1,30103-conditionsrisks-16,0,2,11,394,3,375,0.0140485312899106,3.127466956364295,1.140223397792097,0.07249193007044402,0.027160493827160494,0.007936507936507936,11,0
30082-Race-1,30103-conditionsrisks-17,0,2,21,384,6,372,0.02681992337164751,3.2044613384015204,1.1645440071059412,0.09853210029193464,0.05185185185185185,0.015873015873015872,21,0
30082-Race-1,30103-conditionsrisks-19,0,2,19,386,7,371,0.024265644955300127,2.4990944372574386,0.9159284411577736,0.07919205537588808,0.04691358024691358,0.018518518518518517,19,0
30082-Race-1,30103-conditionsrisks-2,0,2,15,390,41,337,0.019157088122605363,0.32280209185011494,-1.1307158622786078,-0.13851096561317106,0.037037037037037035,0.10846560846560846,15,0
30082-Race-1,30103-conditionsrisks-20,0,2,211,194,134,244,0.26947637292464877,1.9767299624430195,0.6814439453008646,0.16757751428416245,0.5209876543209877,0.3544973544973545,211,0
30082-Race-1,30103-conditionsrisks-22,0,2,5,400,6,372,0.006385696040868455,0.7869970229520792,-0.23953081335196583,-0.014976673276647836,0.012345679012345678,0.015873015873015872,5,0
30082-Race-1,30103-conditionsrisks-23,0,2,0,405,1,377,0.0,0.3103164817098233,-1.170162593534498,-0.03701504103329325,0.0,0.0026455026455026454,405,1
30082-Race-1,30103-conditionsrisks-3,0,2,33,372,85,293,0.0421455938697318,0.3087169826131324,-1.1753303356631568,-0.20027607518108076,0.08148148148148149,0.22486772486772486,33,0
30082-Race-1,30103-conditionsrisks-4,0,2,50,355,87,291,0.06385696040868455,0.47324090817761705,-0.7481507005350031,-0.14033602942002177,0.12345679012345678,0.23015873015873015,50,0
30082-Race-1,30103-conditionsrisks-5,0,2,11,394,6,372,0.0140485312899106,1.6705664424295603,0.5131627560012982,0.038701828233076344,0.027160493827160494,0.015873015873015872,11,0
30082-Race-1,30103-conditionsrisks-6,0,2,1,404,0,378,0.001277139208173691,2.80716934487021,1.0321766250470668,0.034547371631073694,0.0024691358024691358,0.0,1,0
30082-Race-1,30103-conditionsrisks-7,0,2,2,403,2,376,0.002554278416347382,0.9330855018587361,-0.06925844047005521,-0.00247241644617529,0.0049382716049382715,0.005291005291005291,2,0
30082-Race-1,30103-conditionsrisks-8,0,2,12,393,4,374,0.01532567049808429,2.643653819003247,0.9721619826317975,0.06727542264515465,0.02962962962962963,0.010582010582010581,12,0
30082-Race-1,30103-conditionsrisks-9,0,2,14,391,34,344,0.017879948914431672,0.36983360171765967,-0.99470209958793,-0.11536012354308778,0.0345679012345679,0.08994708994708994,14,0
30082-Race-1,30103-conditionsrisks-999,0,2,8,397,10,368,0.010217113665389528,0.7504642108415693,-0.2870633161322022,-0.022346369681054,0.019753086419753086,0.026455026455026454,8,0
30082-Race-1,30138-COVID_Why-1,0,2,63,326,34,302,0.08689655172413793,1.7052844175155915,0.5337319106157423,0.08900609641193699,0.16195372750642673,0.10119047619047619,63,0
30082-Race-1,30138-COVID_Why-2,0,2,38,351,28,308,0.05241379310344828,1.185620523570662,0.17026628611385658,0.024881337351417687,0.09768637532133675,0.08333333333333333,38,0
30082-Race-1,30138-COVID_Why-3,0,2,17,372,19,317,0.023448275862068966,0.7649285837205301,-0.26797280412710056,-0.029488005266748968,0.043701799485861184,0.05654761904761905,17,0
30082-Race-1,30138-COVID_Why-4,0,2,9,380,15,321,0.012413793103448275,0.5178669831715484,-0.6580368589427723,-0.059944836005508276,0.02313624678663239,0.044642857142857144,9,0
30082-Race-1,30138-COVID_Why-5,0,2,16,373,21,315,0.022068965517241378,0.6482674885588867,-0.4334518768186863,-0.048420739201718334,0.04113110539845758,0.0625,16,0
30082-Race-1,30138-COVID_Why-999,0,2,0,389,3,333,0.0,0.1223179900971942,-2.101131149010438,-0.06935810047930485,0.0,0.008928571428571428,389,3
30082-Race-1,30141-covid_tst_symptoms-1,0,2,3,386,5,331,0.004137931034482759,0.5458073621074915,-0.6054891821446167,-0.03422083326118914,0.007712082262210797,0.01488095238095238,3,0
30082-Race-1,30141-covid_tst_symptoms-10,0,2,38,351,15,321,0.05241379310344828,2.271876290552012,0.820606049795492,0.10161415020278507,0.09768637532133675,0.044642857142857144,38,0
30082-Race-1,30141-covid_tst_symptoms-11,0,2,17,372,11,325,0.023448275862068966,1.3297344616282463,0.2849792693892737,0.028373071097598093,0.043701799485861184,0.03273809523809524,17,0
30082-Race-1,30141-covid_tst_symptoms-12,0,2,38,351,14,322,0.05241379310344828,2.436111247363516,0.8904030168523174,0.10826200882511355,0.09768637532133675,0.041666666666666664,38,0
30082-Race-1,30141-covid_tst_symptoms-13,0,2,8,381,5,331,0.011034482758620689,1.342904801620398,0.29483503015925105,0.021361547019423163,0.02056555269922879,0.01488095238095238,8,0
30082-Race-1,30141-covid_tst_symptoms-14,0,2,5,384,4,332,0.006896551724137931,1.0569281895679814,0.05536676661236123,0.004272671265058239,0.012853470437017995,0.011904761904761904,5,0
30082-Race-1,30141-covid_tst_symptoms-15,0,2,8,381,7,329,0.011034482758620689,0.9788553953691569,-0.02137135382794372,-0.0009380992766896921,0.02056555269922879,0.020833333333333332,8,0
30082-Race-1,30141-covid_tst_symptoms-16,0,2,13,376,6,330,0.01793103448275862,1.8231688630095004,0.600576120594585,0.048576627299786665,0.033419023136246784,0.017857142857142856,13,0
30082-Race-1,30141-covid_tst_symptoms-17,0,2,22,367,11,325,0.030344827586206897,1.7329192546583851,0.5498074168369027,0.05698029116974524,0.056555269922879174,0.03273809523809524,22,0
30082-Race-1,30141-covid_tst_symptoms-18,0,2,3,386,2,334,0.004137931034482759,1.2116429495472187,0.1919772481620195,0.010603082639560592,0.007712082262210797,0.005952380952380952,3,0
30082-Race-1,30141-covid_tst_symptoms-19,0,2,2,387,0,336,0.002758620689655172,4.341935483870968,1.468320212725481,0.04888106811258743,0.005141388174807198,0.0,2,0
30082-Race-1,30141-covid_tst_symptoms-21,0,2,37,352,9,327,0.05103448275862069,3.6674132138857782,1.2994865671928533,0.13977897357159683,0.09511568123393316,0.026785714285714284,37,0
30082-Race-1,30141-covid_tst_symptoms-23,0,2,10,379,7,329,0.013793103448275862,1.2155467720685111,0.19519399372809018,0.016060309244217755,0.02570694087403599,0.020833333333333332,10,0
30082-Race-1,30141-covid_tst_symptoms-25,0,2,30,359,8,328,0.041379310344827586,3.2788186206332326,1.187483180880659,0.1192871151798508,0.07712082262210797,0.023809523809523808,30,0
30082-Race-1,30141-covid_tst_symptoms-26,0,2,10,379,2,334,0.013793103448275862,3.70197628458498,1.3088668080219212,0.0772105081342731,0.02570694087403599,0.005952380952380952,10,0
30082-Race-1,30141-covid_tst_symptoms-28,0,2,2,387,1,335,0.002758620689655172,1.4430107526881721,0.3667317313843255,0.01681948794828044,0.005141388174807198,0.002976190476190476,2,0
30082-Race-1,30141-covid_tst_symptoms-29,0,2,9,380,3,333,0.012413793103448275,2.379012577435705,0.866685518165065,0.05553056297650858,0.02313624678663239,0.008928571428571428,9,0
30082-Race-1,30141-covid_tst_symptoms-3,0,2,11,378,13,323,0.015172413793103448,0.7280688879103674,-0.31735960901172766,-0.029023451370863308,0.028277634961439587,0.03869047619047619,11,0
30082-Race-1,30141-covid_tst_symptoms-30,0,2,4,385,3,333,0.005517241379310344,1.1122846025569761,0.10641610063320035,0.006905857059334234,0.010282776349614395,0.008928571428571428,4,0
30082-Race-1,30141-covid_tst_symptoms-31,0,2,1,388,0,336,0.001379310344827586,2.5984555984555984,0.95491726794519,0.03454025622706792,0.002570694087403599,0.0,1,0
30082-Race-1,30141-covid_tst_symptoms-4,0,2,4,385,7,329,0.005517241379310344,0.51284046692607,-0.6677904628268131,-0.04304020967254381,0.010282776349614395,0.020833333333333332,4,0
30082-Race-1,30141-covid_tst_symptoms-5,0,2,20,369,15,321,0.027586206896551724,1.1507704395652363,0.1404316655085791,0.0157521654176936,0.05141388174807198,0.044642857142857144,20,0
30082-Race-1,30141-covid_tst_symptoms-6,0,2,44,345,25,311,0.060689655172413794,1.5733662495388894,0.45321743202759734,0.06577241297451548,0.11311053984575835,0.0744047619047619,44,0
30082-Race-1,30141-covid_tst_symptoms-7,0,2,17,372,8,328,0.023448275862068966,1.8156336360047374,0.5964345175382485,0.05436380978895909,0.043701799485861184,0.023809523809523808,17,0
30082-Race-1,30141-covid_tst_symptoms-8,0,2,9,380,12,324,0.012413793103448275,0.6481471747700395,-0.43363748685935605,-0.03739912116441428,0.02313624678663239,0.03571428571428571,9,0
30082-Race-1,30141-covid_tst_symptoms-9,0,2,10,379,10,326,0.013793103448275862,0.8603425559947299,-0.15042464811919892,-0.012345874955192593,0.02570694087403599,0.02976190476190476,10,0
30082-Race-1,30141-covid_tst_symptoms-998,0,2,1,388,0,336,0.001379310344827586,2.5984555984555984,0.95491726794519,0.03454025622706792,0.002570694087403599,0.0,1,0
30082-Race-1,30147-flu_why-1,0,2,3,386,5,331,0.004137931034482759,0.5458073621074915,-0.6054891821446167,-0.03422083326118914,0.007712082262210797,0.01488095238095238,3,0
30082-Race-1,30147-flu_why-3,0,2,0,389,2,334,0.0,0.1717586649550706,-1.76166489817662,-0.056591474689870566,0.0,0.005952380952380952,389,2
30082-Race-1,30147-flu_why-999,0,2,0,389,2,334,0.0,0.1717586649550706,-1.76166489817662,-0.056591474689870566,0.0,0.005952380952380952,389,2
30082-Race-1,30150-flu_tst_symptoms-1,0,2,1,388,2,334,0.001379310344827586,0.5166023166023166,-0.6604819140054097,-0.026269306265512205,0.002570694087403599,0.005952380952380952,1,0
30082-Race-1,30150-flu_tst_symptoms-10,0,2,2,387,2,334,0.002758620689655172,0.863225806451613,-0.14707896922511848,-0.0054596373716416305,0.005141388174807198,0.005952380952380952,2,0
30082-Race-1,30150-flu_tst_symptoms-12,0,2,1,388,1,335,0.001379310344827586,0.8635778635778636,-0.14667121339596564,-0.0038552032886415683,0.002570694087403599,0.002976190476190476,1,0
30082-Race-1,30150-flu_tst_symptoms-13,0,2,0,389,1,335,0.0,0.28712023962344885,-1.2478541975671762,-0.03998857045336137,0.0,0.002976190476190476,389,1
30082-Race-1,30150-flu_tst_symptoms-15,0,2,0,389,1,335,0.0,0.28712023962344885,-1.2478541975671762,-0.03998857045336137,0.0,0.002976190476190476,389,1
30082-Race-1,30150-flu_tst_symptoms-16,0,2,0,389,1,335,0.0,0.28712023962344885,-1.2478541975671762,-0.03998857045336137,0.0,0.002976190476190476,389,1
30082-Race-1,30150-flu_tst_symptoms-21,0,2,2,387,1,335,0.002758620689655172,1.4430107526881721,0.3667317313843255,0.01681948794828044,0.005141388174807198,0.002976190476190476,2,0
30082-Race-1,30150-flu_tst_symptoms-23,0,2,1,388,0,336,0.001379310344827586,2.5984555984555984,0.95491726794519,0.03454025622706792,0.002570694087403599,0.0,1,0
30082-Race-1,30150-flu_tst_symptoms-3,0,2,1,388,2,334,0.001379310344827586,0.5166023166023166,-0.6604819140054097,-0.026269306265512205,0.002570694087403599,0.005952380952380952,1,0
30082-Race-1,30150-flu_tst_symptoms-30,0,2,1,388,0,336,0.001379310344827586,2.5984555984555984,0.95491726794519,0.03454025622706792,0.002570694087403599,0.0,1,0
30082-Race-1,30150-flu_tst_symptoms-5,0,2,0,389,3,333,0.0,0.1223179900971942,-2.101131149010438,-0.06935810047930485,0.0,0.008928571428571428,389,3
30082-Race-1,30150-flu_tst_symptoms-6,0,2,3,386,5,331,0.004137931034482759,0.5458073621074915,-0.6054891821446167,-0.03422083326118914,0.007712082262210797,0.01488095238095238,3,0
30082-Race-1,30150-flu_tst_symptoms-7,0,2,0,389,2,334,0.0,0.1717586649550706,-1.76166489817662,-0.056591474689870566,0.0,0.005952380952380952,389,2
30082-Race-1,30150-flu_tst_symptoms-8,0,2,2,387,0,336,0.002758620689655172,4.341935483870968,1.468320212725481,0.04888106811258743,0.005141388174807198,0.0,2,0
30082-Race-1,30150-flu_tst_symptoms-9,0,2,2,387,2,334,0.002758620689655172,0.863225806451613,-0.14707896922511848,-0.0054596373716416305,0.005141388174807198,0.005952380952380952,2,0
30082-Race-1,30153-Symptoms-1,0,2,275,114,276,60,0.3793103448275862,0.5264733055899935,-0.6415546503269187,-0.1336758137678651,0.7069408740359897,0.8214285714285714,275,0
30082-Race-1,30153-Symptoms-2,0,2,49,340,17,319,0.06758620689655172,2.65412208936438,0.9761139368731986,0.1306535470409465,0.12596401028277635,0.050595238095238096,49,0
30082-Race-1,30153-Symptoms-3,0,2,50,339,33,303,0.06896551724137931,1.3476139186248435,0.2983355609510956,0.047486818375239784,0.12853470437017994,0.09821428571428571,50,0
30082-Race-1,30153-Symptoms-4,0,2,5,384,2,334,0.006896551724137931,1.9139141742522756,0.6491504509868546,0.03519255970349988,0.012853470437017995,0.005952380952380952,5,0
30082-Race-1,30153-Symptoms-5,0,2,87,302,43,293,0.12,1.9516481428707133,0.6686742170661852,0.12436812810091692,0.2236503856041131,0.12797619047619047,87,0
30082-Race-1,30153-Symptoms-6,0,2,33,356,16,320,0.04551724137931035,1.8252794423902419,0.60173309443086,0.07392268603749075,0.08483290488431877,0.047619047619047616,33,0
30082-Race-1,30153-Symptoms-999,0,2,3,386,2,334,0.004137931034482759,1.2116429495472187,0.1919772481620195,0.010603082639560592,0.007712082262210797,0.005952380952380952,3,0
30082-Race-1,30154-Symptoms_Resp-1,0,2,231,158,247,89,0.31862068965517243,0.5281649300576745,-0.6383466765189819,-0.14865841050312006,0.5938303341902313,0.7351190476190477,231,0
30082-Race-1,30154-Symptoms_Resp-2,0,2,103,286,46,290,0.14206896551724138,2.256882283398075,0.8139843402492849,0.15780893268281396,0.2647814910025707,0.13690476190476192,103,0
30082-Race-1,30154-Symptoms_Resp-21,0,2,81,308,24,312,0.11172413793103449,3.3696622895511528,1.2148125285271494,0.1938351705970818,0.20822622107969152,0.07142857142857142,81,0
30082-Race-1,30154-Symptoms_Resp-3,0,2,100,289,51,285,0.13793103448275862,1.9244931837617587,0.654662651912455,0.12928886879798163,0.2570694087403599,0.15178571428571427,100,0
30082-Race-1,30154-Symptoms_Resp-4,0,2,17,372,18,318,0.023448275862068966,0.8088155269363323,-0.21218441396220694,-0.02296078349019745,0.043701799485861184,0.05357142857142857,17,0
30082-Race-1,30154-Symptoms_Resp-5,0,2,12,377,14,322,0.016551724137931035,0.7364695135875771,-0.3058874375715255,-0.02901213624122364,0.030848329048843187,0.041666666666666664,12,0
30082-Race-1,30154-Symptoms_Resp-6,0,2,27,362,26,310,0.037241379310344824,0.8888744307091737,-0.11779930124084693,-0.015272168543386994,0.06940874035989718,0.07738095238095238,27,0
30082-Race-1,30154-Symptoms_Resp-7,0,2,16,373,13,323,0.022068965517241378,1.0586047895284842,0.05695180483023436,0.006210729648746665,0.04113110539845758,0.03869047619047619,16,0
30082-Race-1,30154-Symptoms_Resp-999,0,2,2,387,2,334,0.002758620689655172,0.863225806451613,-0.14707896922511848,-0.0054596373716416305,0.005141388174807198,0.005952380952380952,2,0
30082-Race-1,30156-Symptom_GI-1,0,2,288,101,281,55,0.3972413793103448,0.5603951386397641,-0.579113139361044,-0.11643117924143793,0.7403598971722365,0.8363095238095238,288,0
30082-Race-1,30156-Symptom_GI-2,0,2,55,334,25,311,0.07586206896551724,2.026817902048712,0.7064670272472331,0.10660727937033532,0.14138817480719795,0.0744047619047619,55,0
30082-Race-1,30156-Symptom_GI-3,0,2,40,349,18,318,0.05517241379310345,1.9950121795615359,0.6906501553665675,0.09053773370453302,0.10282776349614396,0.05357142857142857,40,0
30082-Race-1,30156-Symptom_GI-4,0,2,31,358,26,310,0.04275862068965517,1.0295255388016105,0.02909805417326924,0.004280917363446373,0.07969151670951156,0.07738095238095238,31,0
30082-Race-1,30156-Symptom_GI-5,0,2,32,357,12,324,0.044137931034482755,2.36,0.8586616190375187,0.09721759470188922,0.08226221079691516,0.03571428571428571,32,0
30082-Race-1,30156-Symptom_GI-999,0,2,2,387,2,334,0.002758620689655172,0.863225806451613,-0.14707896922511848,-0.0054596373716416305,0.005141388174807198,0.005952380952380952,2,0
30082-Race-1,30158-Symtpom_Neuro-1,0,2,252,137,269,67,0.34758620689655173,0.45994265474784957,-0.7766534608617791,-0.1694251708505832,0.6478149100257069,0.8005952380952381,252,0
30082-Race-1,30158-Symtpom_Neuro-2,0,2,123,266,48,288,0.1696551724137931,2.756600452602464,1.0139982004668493,0.20360379053454883,0.3161953727506427,0.14285714285714285,123,0
30082-Race-1,30158-Symtpom_Neuro-3,0,2,9,380,11,325,0.012413793103448275,0.7066788550534194,-0.3471789524158258,-0.029234100129748496,0.02313624678663239,0.03273809523809524,9,0
30082-Race-1,30158-Symtpom_Neuro-4,0,2,2,387,1,335,0.002758620689655172,1.4430107526881721,0.3667317313843255,0.01681948794828044,0.005141388174807198,0.002976190476190476,2,0
30082-Race-1,30158-Symtpom_Neuro-5,0,2,6,383,4,332,0.008275862068965517,1.2523540489642184,0.22502501941391528,0.015047362081125167,0.015424164524421594,0.011904761904761904,6,0
30082-Race-1,30158-Symtpom_Neuro-6,0,2,5,384,4,332,0.006896551724137931,1.0569281895679814,0.05536676661236123,0.004272671265058239,0.012853470437017995,0.011904761904761904,5,0
30082-Race-1,30158-Symtpom_Neuro-7,0,2,23,366,16,320,0.031724137931034485,1.2454834842283682,0.21952379527759683,0.02543367020390546,0.05912596401028278,0.047619047619047616,23,0
30082-Race-1,30158-Symtpom_Neuro-8,0,2,15,374,16,320,0.020689655172413793,0.8039406076789254,-0.21822988357788348,-0.022327838433061343,0.038560411311053984,0.047619047619047616,15,0
30082-Race-1,30158-Symtpom_Neuro-9,0,2,12,377,12,324,0.016551724137931035,0.8596026490066225,-0.1512850325449347,-0.013562759053540827,0.030848329048843187,0.03571428571428571,12,0
30082-Race-1,30158-Symtpom_Neuro-999,0,2,2,387,1,335,0.002758620689655172,1.4430107526881721,0.3667317313843255,0.01681948794828044,0.005141388174807198,0.002976190476190476,2,0
30082-Race-1,30160-Symptom_Inflamm-1,0,2,342,47,309,27,0.47172413793103446,0.6406768131961568,-0.44523014079044076,-0.06665347148408501,0.8791773778920309,0.9196428571428571,342,0
30082-Race-1,30160-Symptom_Inflamm-2,0,2,31,358,17,319,0.04275862068965517,1.60418410041841,0.4726152786800335,0.05835350311688133,0.07969151670951156,0.050595238095238096,31,0
30082-Race-1,30160-Symptom_Inflamm-3,0,2,0,389,1,335,0.0,0.28712023962344885,-1.2478541975671762,-0.03998857045336137,0.0,0.002976190476190476,389,1
30082-Race-1,30160-Symptom_Inflamm-4,0,2,3,386,1,335,0.004137931034482759,2.0254420008624408,0.7057879487714634,0.03188222200986952,0.007712082262210797,0.002976190476190476,3,0
30082-Race-1,30160-Symptom_Inflamm-5,0,2,21,368,14,322,0.028965517241379312,1.297665278622561,0.26056671031352424,0.02865648172032395,0.05398457583547558,0.041666666666666664,21,0
30082-Race-1,30160-Symptom_Inflamm-999,0,2,2,387,1,335,0.002758620689655172,1.4430107526881721,0.3667317313843255,0.01681948794828044,0.005141388174807198,0.002976190476190476,2,0
30082-Race-1,30166-Prev_exposure-1,0,2,292,97,284,52,0.4027586206896552,0.5536028119507909,-0.5913077953006979,-0.11673744427966447,0.7506426735218509,0.8452380952380952,292,0
30082-Race-1,30166-Prev_exposure-2,0,2,92,297,48,288,0.12689655172413794,1.8495191891189466,0.6149257075374118,0.11830280106398605,0.2365038560411311,0.14285714285714285,92,0
30082-Race-1,30166-Prev_exposure-3,0,2,2,387,2,334,0.002758620689655172,0.863225806451613,-0.14707896922511848,-0.0054596373716416305,0.005141388174807198,0.005952380952380952,2,0
30082-Race-1,30166-Prev_exposure-999,0,2,5,384,3,333,0.006896551724137931,1.3629946126695152,0.309684200153037,0.01873563229774816,0.012853470437017995,0.008928571428571428,5,0
30082-Race-1,30183-states_specify-10,0,2,5,384,6,330,0.006896551724137931,0.7273181954586376,-0.3183912143171238,-0.020412108140568274,0.012853470437017995,0.017857142857142856,5,0
30082-Race-1,30183-states_specify-11,0,2,5,384,3,333,0.006896551724137931,1.3629946126695152,0.309684200153037,0.01873563229774816,0.012853470437017995,0.008928571428571428,5,0
30082-Race-1,30183-states_specify-14,0,2,1,388,0,336,0.001379310344827586,2.5984555984555984,0.95491726794519,0.03454025622706792,0.002570694087403599,0.0,1,0
30082-Race-1,30183-states_specify-19,0,2,1,388,0,336,0.001379310344827586,2.5984555984555984,0.95491726794519,0.03454025622706792,0.002570694087403599,0.0,1,0
30082-Race-1,30183-states_specify-20,0,2,1,388,0,336,0.001379310344827586,2.5984555984555984,0.95491726794519,0.03454025622706792,0.002570694087403599,0.0,1,0
30082-Race-1,30183-states_specify-21,0,2,1,388,1,335,0.001379310344827586,0.8635778635778636,-0.14667121339596564,-0.0038552032886415683,0.002570694087403599,0.002976190476190476,1,0
30082-Race-1,30183-states_specify-23,0,2,0,389,1,335,0.0,0.28712023962344885,-1.2478541975671762,-0.03998857045336137,0.0,0.002976190476190476,389,1
30082-Race-1,30183-states_specify-24,0,2,1,388,0,336,0.001379310344827586,2.5984555984555984,0.95491726794519,0.03454025622706792,0.002570694087403599,0.0,1,0
30082-Race-1,30183-states_specify-25,0,2,1,388,2,334,0.001379310344827586,0.5166023166023166,-0.6604819140054097,-0.026269306265512205,0.002570694087403599,0.005952380952380952,1,0
30082-Race-1,30183-states_specify-27,0,2,2,387,5,331,0.002758620689655172,0.38885630498533724,-0.9445453995317546,-0.04966754822899706,0.005141388174807198,0.01488095238095238,2,0
30082-Race-1,30183-states_specify-28,0,2,32,357,14,322,0.044137931034482755,2.0219435736677114,0.7040592140109279,0.08304414217566822,0.08226221079691516,0.041666666666666664,32,0
30082-Race-1,30183-states_specify-3,0,2,3,386,0,336,0.004137931034482759,6.0944372574385515,1.8073764301126192,0.059908282162073084,0.007712082262210797,0.0,3,0
30082-Race-1,30183-states_specify-33,0,2,7,382,17,319,0.009655172413793104,0.35798319327731093,-1.0272692398362047,-0.09086622064015323,0.017994858611825194,0.050595238095238096,7,0
30082-Race-1,30183-states_specify-34,0,2,2,387,0,336,0.002758620689655172,4.341935483870968,1.468320212725481,0.04888106811258743,0.005141388174807198,0.0,2,0
30082-Race-1,30183-states_specify-38,0,2,1,388,0,336,0.001379310344827586,2.5984555984555984,0.95491726794519,0.03454025622706792,0.002570694087403599,0.0,1,0
30082-Race-1,30183-states_specify-39,0,2,4,385,3,333,0.005517241379310344,1.1122846025569761,0.10641610063320035,0.006905857059334234,0.010282776349614395,0.008928571428571428,4,0
30082-Race-1,30183-states_specify-40,0,2,0,389,1,335,0.0,0.28712023962344885,-1.2478541975671762,-0.03998857045336137,0.0,0.002976190476190476,389,1
30082-Race-1,30183-states_specify-41,0,2,1,388,0,336,0.001379310344827586,2.5984555984555984,0.95491726794519,0.03454025622706792,0.002570694087403599,0.0,1,0
30082-Race-1,30183-states_specify-42,0,2,7,382,4,332,0.009655172413793104,1.44880174291939,0.370736830595309,0.02484409492338279,0.017994858611825194,0.011904761904761904,7,0
30082-Race-1,30183-states_specify-45,0,2,0,389,2,334,0.0,0.1717586649550706,-1.76166489817662,-0.056591474689870566,0.0,0.005952380952380952,389,2
30082-Race-1,30183-states_specify-50,0,2,1,388,1,335,0.001379310344827586,0.8635778635778636,-0.14667121339596564,-0.0038552032886415683,0.002570694087403599,0.002976190476190476,1,0
30082-Race-1,30183-states_specify-52,0,2,1,388,0,336,0.001379310344827586,2.5984555984555984,0.95491726794519,0.03454025622706792,0.002570694087403599,0.0,1,0
30082-Race-1,30183-states_specify-6,0,2,2,387,2,334,0.002758620689655172,0.863225806451613,-0.14707896922511848,-0.0054596373716416305,0.005141388174807198,0.005952380952380952,2,0
30082-Race-1,30183-states_specify-9,0,2,2,387,8,328,0.002758620689655172,0.2493358633776091,-1.3889544424908522,-0.07981644234335958,0.005141388174807198,0.023809523809523808,2,0
30082-Race-1,30183-states_specify-999,0,2,0,389,0,336,0.0,0.8639281129653402,-0.14626571622602041,,0.0,0.0,389,0
30082-Race-1,31344-devices_own-1,0,2,305,55,215,97,0.4538690476190476,2.490437072803662,0.9124582263192602,0.1884911431207947,0.8472222222222222,0.6891025641025641,305,0
30082-Race-1,31344-devices_own-2,0,2,171,189,130,182,0.2544642857142857,1.2656314762583527,0.2355711883433116,0.05850259611030487,0.475,0.4166666666666667,171,0
30082-Race-1,31344-devices_own-3,0,2,334,26,275,37,0.49702380952380953,1.7181453960209567,0.5412454509595026,0.07933475906028467,0.9277777777777778,0.8814102564102564,334,0
30082-Race-1,31344-devices_own-4,0,2,34,326,26,286,0.050595238095238096,1.1423907076194053,0.13312317848344601,0.019432769604337916,0.09444444444444444,0.08333333333333333,34,0
30082-Race-1,31344-devices_own-5,0,2,45,315,43,269,0.06696428571428571,0.8934732316884347,-0.11263890376994964,-0.018953358839124156,0.125,0.13782051282051283,45,0
30082-Race-1,31344-devices_own-999,0,2,2,358,5,307,0.002976190476190476,0.3898820844427539,-0.9419109331573726,-0.05143028508594515,0.005555555555555556,0.016025641025641024,2,0
30082-Race-1,31346-past12mo_tech-1,0,2,259,101,180,132,0.3854166666666667,1.8767654162629805,0.6295497717774426,0.14934762051999365,0.7194444444444444,0.5769230769230769,259,0
30082-Race-1,31346-past12mo_tech-2,0,2,146,214,95,217,0.21726190476190477,1.5554863984183356,0.44178829313110457,0.10509853896377594,0.40555555555555556,0.30448717948717946,146,0
30082-Race-1,31346-past12mo_tech-3,0,2,146,214,98,214,0.21726190476190477,1.4873096446700507,0.39696888027907873,0.09484395715326814,0.40555555555555556,0.3141025641025641,146,0
30082-Race-1,31346-past12mo_tech-4,0,2,104,256,49,263,0.15476190476190477,2.168724279835391,0.7741391052008139,0.1567972581266896,0.28888888888888886,0.15705128205128205,104,0
30082-Race-1,31346-past12mo_tech-5,0,2,109,251,69,243,0.16220238095238096,1.5254230015589914,0.42227174966865966,0.09225131841378294,0.30277777777777776,0.22115384615384615,109,0
30082-Race-1,31346-past12mo_tech-6,0,2,29,331,21,291,0.043154761904761904,1.2065312708267564,0.18774952437678682,0.02517643242416162,0.08055555555555556,0.0673076923076923,29,0
30082-Race-1,31346-past12mo_tech-998,0,2,45,315,66,246,0.06696428571428571,0.5345733589123363,-0.6262863102034268,-0.11622372685654711,0.125,0.21153846153846154,45,0
30082-Race-1,31346-past12mo_tech-999,0,2,1,359,5,307,0.001488095238095238,0.2332785434315337,-1.4555220740447896,-0.07023630305242154,0.002777777777777778,0.016025641025641024,1,0
30082-Race-1,31350-healthdevice_type-1,0,2,12,348,4,308,0.017857142857142856,2.4589510600988365,0.8997348606768454,0.06710301229387411,0.03333333333333333,0.01282051282051282,12,0
30082-Race-1,31350-healthdevice_type-2,0,2,12,348,5,307,0.017857142857142856,2.0053475935828877,0.6958174091158242,0.05496960326394403,0.03333333333333333,0.016025641025641024,12,0
30082-Race-1,31350-healthdevice_type-3,0,2,4,356,1,311,0.005952380952380952,2.621318373071529,0.9636773870412669,0.04588138288572058,0.011111111111111112,0.003205128205128205,4,0
30082-Race-1,31350-healthdevice_type-4,0,2,3,357,2,310,0.004464285714285714,1.215944055944056,0.19552077586068406,0.011160336377607707,0.008333333333333333,0.00641025641025641,3,0
30082-Race-1,31350-healthdevice_type-5,0,2,1,359,4,308,0.001488095238095238,0.2860454334724154,-1.2516046224837685,-0.05828175663861803,0.002777777777777778,0.01282051282051282,1,0
